?,RT @Mulan2020: 罗斯福号航母战斗群与美国远征打击群在第七舰队海域部署进行联合军演   gnews.org/zh-hans/115195/ via @Gnews202064,0,2020-02-16T18:26:37.000+08:00,,
johnhand,RT @FLEACT_Yokosuka: おはようございます?第七艦隊の旗艦ブルーリッジや他の艦船たちがフィリピン海で一緒に作戦行動している様子。今日も良い一日をお過ごしください。 twitter.com/USPacificFleet…,0,2020-01-31T08:07:22.000+08:00,,
F42,RT @gugufan1: 1月29日，菲律宾海，两栖攻击舰“美利坚号”USS America (LHA 6)，两栖船坞登陆舰“日耳曼城号”USS Germantown（LSD 42），两栖运输坞舰“绿湾号”USS Green Bay（LPD 20）和美国海军第七舰队旗舰、“蓝…,0,2020-01-31T17:53:24.000+08:00,,
jack,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,0,2020-01-31T12:53:04.000+08:00,,
冬日暖阳,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T20:36:41.000+08:00,,
8.31.見真你,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T21:23:45.000+08:00,,
禁闻网,震慑中共！美军公开神盾舰通过台海画面 - 禁闻网 bannedbook.org/bnews/cnnews/2… #中共 #台海 #塞勒 #打击群 #画面 #神盾 #神盾舰 #第七舰队 #美军,0,2020-02-17T02:49:03.000+08:00,,
无常,RT @Mulan2020: 罗斯福号航母战斗群与美国远征打击群在第七舰队海域部署进行联合军演   gnews.org/zh-hans/115195/ via @Gnews202064,0,2020-02-17T02:57:07.000+08:00,,
无常,RT @Mulan2020: 罗斯福号航母战斗群与美国远征打击群在第七舰队海域部署进行联合军演   gnews.org/zh-hans/115195/ via @Gnews202064,0,2020-02-17T02:57:07.000+08:00,,
松陽,RT @nursmil: 震懾中國！美軍公開神盾艦通過台海畫面 news.ltn.com.tw/news/world/bre… 中國軍機2月9日、10日連續兩天干擾我外圍空域，美軍亦迅速回應，除連續數日派機接近我國外圍空域，美軍艦15日也現蹤台海。美軍第七艦隊隨後證實通過台海的是裝設神盾戰鬥系…,0,2020-02-17T10:31:52.000+08:00,,
芥菜籽,RT @AndyBankwest: 美国国防部长称中共是头等担忧，美国远征打击群加入第七舰队， 中美脱钩又一个重要理由    耿炎木兰谈 2020/02/17  youtu.be/Vs7sco4LEGQ via @YouTube https://t.co/NyOO34p2…,0,2020-02-17T19:28:07.000+08:00,,
Tianpeng dai,RT @AndyBankwest: 美国国防部长称中共是头等担忧，美国远征打击群加入第七舰队， 中美脱钩又一个重要理由    耿炎木兰谈 2020/02/17  youtu.be/Vs7sco4LEGQ via @YouTube https://t.co/NyOO34p2…,0,2020-02-17T12:52:15.000+08:00,,
文海,RT @AndyBankwest: 美国国防部长称中共是头等担忧，美国远征打击群加入第七舰队， 中美脱钩又一个重要理由    耿炎木兰谈 2020/02/17  youtu.be/Vs7sco4LEGQ via @YouTube https://t.co/NyOO34p2…,0,2020-02-17T14:05:19.000+08:00,,
Andrew Yu,RT @taiwanformosan: 3`賠償美國這次因中共發展生化武器，各國受害國將提起集體訴訟向中共賠償巨額天價。  4`美國第七艦隊增派聖地牙哥海軍艦隊併入協防印太戰略地區的穩定。  5'這次中共因疫情在外交上節節敗退，戰略上已由攻勢進入守勢，反之美國進入攻勢，在各個層…,0,2020-02-19T01:27:18.000+08:00,,
伊娃2-养病,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-19T10:53:42.000+08:00,,
jack,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,0,2020-01-31T12:53:04.000+08:00,,
木兰传奇(文奇）,RT @AndyBankwest: 美国国防部长称中共是头等担忧，美国远征打击群加入第七舰队， 中美脱钩又一个重要理由    耿炎木兰谈 2020/02/17  youtu.be/Vs7sco4LEGQ via @YouTube https://t.co/NyOO34p2…,0,2020-02-17T12:05:17.000+08:00,,
johnhand,RT @FLEACT_Yokosuka: おはようございます?第七艦隊の旗艦ブルーリッジや他の艦船たちがフィリピン海で一緒に作戦行動している様子。今日も良い一日をお過ごしください。 twitter.com/USPacificFleet…,0,2020-01-31T08:07:22.000+08:00,,
yawen0,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,0,2020-01-31T15:36:24.000+08:00,,
F42,RT @gugufan1: 1月29日，菲律宾海，两栖攻击舰“美利坚号”USS America (LHA 6)，两栖船坞登陆舰“日耳曼城号”USS Germantown（LSD 42），两栖运输坞舰“绿湾号”USS Green Bay（LPD 20）和美国海军第七舰队旗舰、“蓝…,0,2020-01-31T17:53:24.000+08:00,,
李佳,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,0,2020-01-31T16:24:39.000+08:00,,
风雨潇潇??????,RT @taiwanformosan: 3`賠償美國這次因中共發展生化武器，各國受害國將提起集體訴訟向中共賠償巨額天價。  4`美國第七艦隊增派聖地牙哥海軍艦隊併入協防印太戰略地區的穩定。  5'這次中共因疫情在外交上節節敗退，戰略上已由攻勢進入守勢，反之美國進入攻勢，在各個層…,0,2020-02-23T21:04:27.000+08:00,,
老板他爹,RT @beimeinews: 狭路相逢 美海军指责中国驱逐舰激光照射美巡逻机  美国海军第七舰队星期四(2月27日)说，美国海军一架P-8A海上巡逻机2月17日遭到中国海军驱逐舰“不安全和不专业的”激光照射。 第七舰 mychinanews.com/news/n/8/24229…,0,2020-02-29T10:56:57.000+08:00,,
freshwaterseahorse,美國海軍第七艦隊發表聲明，一艘中國驅逐艦在位於關島西部三百英里的國際海域激光射擊美國海軍海事巡邏機。  不為肉眼可見的激光是被該架由波音737改裝並配備探測水上水下目標的巡邏機上的傳感器測到的。 https://t.co/HGvbLeSpPB,0,2020-03-01T08:35:21.000+08:00,,
ryugekka.spitama-alishajunior8?5tw%Z@T,第七艦隊の主力艦艇の核弾頭を爆縮&lt; https://t.co/Dh4oQw8gBe,0,2019-10-24T05:06:14.000+08:00,,
gokuraku_t,自国の防衛を他国に頼るのは危険！核武装を急ぎ、いっそのこと、宮崎正弘氏が言われるように、米国の第七艦隊を買い取ったらいい！  news.livedoor.com/article/detail…,0,2019-11-16T18:57:52.000+08:00,,
郭潤齋,奇怪，沒有提第七艦隊。,0,2019-12-02T22:10:49.000+08:00,,
Raymond,世界最强的空军是: ~美国空军 世界第二的空军是: ~美国海军(航空部队) 世界最强的海军是: ~美国海军 世界第二的海军是: ~美国海军第七舰队(以此类推)  空中的荷尔蒙便是来自美国海军蓝天使Blue Angels,0,2019-12-26T06:33:23.000+08:00,,
グノシス???香港の危機！香港を応援します！??,【日本の軍事】　＊参考  世界の軍事力比較　日本は何位？　 youtu.be/KIbs8_Zsqas  （軍事力＝国力  米　８０兆円 中　２５兆円　（この20年で十倍 日　４.５兆円　（世界で七番目  中国＞米第七艦隊（アジアの制海権）を奪うのが目的 現在中国がアジア制海権を握りつつある,0,2019-12-15T16:23:12.000+08:00,,
nori,RT @JackKongoF3: なお今回の話でナギが一人でペロリと平らげた第七艦隊バーガーはこれ ここのネイビーバーガーは普通のでもかなり大きいのだが、それがこの高さ 白髪ロリな見た目に似合わずゴローちゃん並の大食らいである  高さ25センチ、「第7艦隊バーガー」好評－横須賀…,0,2020-01-02T08:19:56.000+08:00,,
Ylchow,RT @breakup1984: CCP Secret秘? 中共核潛艇南海爆炸在海軍系統傳開  几月前中共核潛艇南海挑釁第七艦隊被擊沉中共封鎖消息.但無法瞞過海軍現役官兵被擊毀核潛艇幾個月不回軍港遠超其設計出海任務時間.中共可以欺騙卻無法憑空變出已被摧毀核潛艇.  中…,0,2020-01-07T02:04:17.000+08:00,,
extrafattyliver,@MerlotN 温馨提示，投诉地址：美帝太平洋第七舰队司令部,0,2020-01-11T23:22:58.000+08:00,,
渡部篤,中国海軍にアジア最大級の055型駆逐艦「南昌」が就役、排水量1万トン超…空母護衛に配備！（2020 1 14） youtu.be/qRLc6AtEatI @YouTube中国海軍の増強には海自も警戒すべきだが、海自は米第七艦隊との共同任務になる。海自は中国の原潜を把握して戦争になれば壊滅すれば良い。あとは米海軍の攻撃。,0,2020-01-14T15:55:42.000+08:00,,
HS.西東京支部@信者T,RT @watanabeatushi: 中国海軍にアジア最大級の055型駆逐艦「南昌」が就役、排水量1万トン超…空母護衛に配備！（2020 1 14） youtu.be/qRLc6AtEatI @YouTube中国海軍の増強には海自も警戒すべきだが、海自は米第七艦隊との共…,0,2020-01-15T06:24:22.000+08:00,,
王晷,RT @adibaozou: 1955年2月8日-24日浙江台州列岛大陈岛28000名居民大迁移到台湾。 由美国第七舰队护航全部大撤退到台湾，大陈岛居民-义无反顾、摧家毀舍，选择追随中华民国与留守的国军迁台。被称为-大陈义胞 。 ,0,2020-01-20T17:33:18.000+08:00,,
NonZero,RT @SYC999: 臨近中國的春節??核动力航母西奥多·罗斯福号 #CVN71 的官兵們告別親人遠赴東亞執行任務? 第9航母打击群美國当地时间17日从位于美国加州圣迭戈的母港起航预计将在第七舰队的作战地区—西太平洋等海域执行任务?? ??军核侦察机 #WC135W 上周…,0,2020-01-19T16:45:17.000+08:00,,
Awz,RT @SYC999: 臨近中國的春節??核动力航母西奥多·罗斯福号 #CVN71 的官兵們告別親人遠赴東亞執行任務? 第9航母打击群美國当地时间17日从位于美国加州圣迭戈的母港起航预计将在第七舰队的作战地区—西太平洋等海域执行任务?? ??军核侦察机 #WC135W 上周…,0,2020-01-19T19:34:32.000+08:00,,
speakoutfreeman,RT @iQFdbNRV4KaNiMf: @chaoslin2 @jtht2 終戰後1945日本撤離台灣時台灣約有600多萬人，美國第七艦隊將流亡政權與難民，運來台灣軍民200萬，請問當時台灣就順理成章成roc的國土嗎？顯然蔡氏是將roc的洗腦教育發揮得淋漓盡致！沒有國際法學的…,0,2020-01-21T19:38:31.000+08:00,,
Charlie Lee,RT @SYC999: 臨近中國的春節??核动力航母西奥多·罗斯福号 #CVN71 的官兵們告別親人遠赴東亞執行任務? 第9航母打击群美國当地时间17日从位于美国加州圣迭戈的母港起航预计将在第七舰队的作战地区—西太平洋等海域执行任务?? ??军核侦察机 #WC135W 上周…,70,2020-01-20T05:09:41.000+08:00,,
pqpqox,RT @Zerosikill: そして、日本の海上自衛隊はアメリカの第七艦隊を守る為に存在しているのは その構成の偏りから見ても否定のしようが無い事実であり  イージス艦は空母打撃群たる攻撃空母を守り攻撃しに行く為の攻撃する軍艦である事からも  専守防衛の考えからは憲法違反である,0,2020-01-21T19:11:41.000+08:00,,
天地人★アルデバラン★星花愛,RT @arudebaran60y: A0424　■　奪うため　破壊するため　（力あれ）　海道をゆく　和冦のように（田中　槐：短パラ）／●　護（守）るため　安保のために　（力あれ）　東シナ（極東を）ゆく　第七艦隊　blog.livedoor.jp/arudebaran60y/…,0,2020-02-02T05:56:11.000+08:00,,
花岗岩,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang twitter.com/USPacificFleet…,0,2020-01-31T17:19:15.000+08:00,,
東爺,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,0,2020-01-31T15:53:18.000+08:00,,
bzm,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,56,2020-01-31T12:13:07.000+08:00,,
スイーパー（固茹卵）,RT @hidenyan34: 日産が電気自動車工場を中国に作るのをアメリカが阻止したのが今回のゴーン逮捕。ＩＲは日本に五か所、それぞれに中国人スタッフ一万人の居住地を作る申請付き。第七艦隊維持に必要な日本が中国化しないようアメリカが情報リークしてくれたらしい。https://…,6,2020-01-31T13:57:51.000+08:00,,
979,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,0,2020-02-01T09:26:35.000+08:00,,
影山竜（募っているが募集していない）,ホワイトビーチに米海軍の旗艦が寄港　第七艦隊のブルーリッジ　墜落機と同型機が駐機 - 琉球新報 - 沖縄の新聞、地域のニュース bit.ly/36CykaI,0,2020-01-30T14:30:03.000+08:00,,
こう,RT @FLEACT_Yokosuka: おはようございます?第七艦隊の旗艦ブルーリッジや他の艦船たちがフィリピン海で一緒に作戦行動している様子。今日も良い一日をお過ごしください。,0,2020-02-03T09:51:40.000+08:00,,
eric,RT @BoboDiploma: “美國”號兩栖攻擊艦搭載的F-35B和MV-22“魚鷹”在東海執行飛行任務。美國第七艦隊和海軍陸戰隊第31遠征集團正在執行印太部署。“美國”號兩栖打擊群是這一部署的重要組成部分。  @ding_gang https://t.co/juXuiza…,47,2020-02-12T03:51:01.000+08:00,,
十三岁的玉米地,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T03:24:31.000+08:00,,
[曉風傳媒走天下]工作室,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T08:50:40.000+08:00,,
Andy再開????♂???,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T09:20:29.000+08:00,,
侍奉光明,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T11:38:14.000+08:00,,
Charlse,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T14:08:11.000+08:00,,
Jon588,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T10:50:38.000+08:00,,
没有中共，就没有武汉肺炎！,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T08:29:03.000+08:00,,
???同心結???,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T07:59:15.000+08:00,,
Sophie,RT @Mulan2020: 罗斯福号航母战斗群与美国远征打击群在第七舰队海域部署进行联合军演   gnews.org/zh-hans/115195/ via @Gnews202064,0,2020-02-16T16:48:33.000+08:00,,
飛虎?香港????,RT @sy2020: 罗斯福号航母战斗群与美国远征打击群在第七舰队海域部署进行联合军演 gnews.org/zh-hans/115195/ 來自 @Gnews202064,0,2020-02-16T20:06:00.000+08:00,,
bzm,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,0,2020-01-31T12:13:07.000+08:00,,
花岗岩,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang twitter.com/USPacificFleet…,0,2020-01-31T17:19:15.000+08:00,,
東爺,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,0,2020-01-31T15:53:18.000+08:00,,
スイーパー（固茹卵）,RT @hidenyan34: 日産が電気自動車工場を中国に作るのをアメリカが阻止したのが今回のゴーン逮捕。ＩＲは日本に五か所、それぞれに中国人スタッフ一万人の居住地を作る申請付き。第七艦隊維持に必要な日本が中国化しないようアメリカが情報リークしてくれたらしい。https://…,0,2020-01-31T13:57:51.000+08:00,,
m.chamic,RT @MeowerBark: 美國第七艦隊今於臉書公布，配備神盾作戰系統巡洋艦昌塞勒斯維號進行演訓時，由東海駛往南海的系列照片。我國防部指出，美艦15日由北向南航經台灣海峽。昌塞勒斯維號平日駐紮日本橫須賀港，近期參加美國在西太平洋海域遠征打擊海上演訓，這是美軍艦艇今年第2度通…,0,2020-02-16T20:32:40.000+08:00,,
FreedomWillCome,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T22:56:35.000+08:00,,
Mayol@8?1?7?越逆境越頑強?,RT @MeowerBark: 美國第七艦隊今於臉書公布，配備神盾作戰系統巡洋艦昌塞勒斯維號進行演訓時，由東海駛往南海的系列照片。我國防部指出，美艦15日由北向南航經台灣海峽。昌塞勒斯維號平日駐紮日本橫須賀港，近期參加美國在西太平洋海域遠征打擊海上演訓，這是美軍艦艇今年第2度通…,0,2020-02-17T00:13:56.000+08:00,,
Mayol@8?1?7?越逆境越頑強?,RT @MeowerBark: 美國第七艦隊今於臉書公布，配備神盾作戰系統巡洋艦昌塞勒斯維號進行演訓時，由東海駛往南海的系列照片。我國防部指出，美艦15日由北向南航經台灣海峽。昌塞勒斯維號平日駐紮日本橫須賀港，近期參加美國在西太平洋海域遠征打擊海上演訓，這是美軍艦艇今年第2度通…,0,2020-02-17T00:13:56.000+08:00,,
劉師傅,RT @Mulan2020: 罗斯福号航母战斗群与美国远征打击群在第七舰队海域部署进行联合军演   gnews.org/zh-hans/115195/ via @Gnews202064,0,2020-02-17T06:51:39.000+08:00,,
花岗岩,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang twitter.com/USPacificFleet…,0,2020-01-31T17:19:15.000+08:00,,
東爺,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,0,2020-01-31T15:53:18.000+08:00,,
bzm,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,0,2020-01-31T12:13:07.000+08:00,,
スイーパー（固茹卵）,RT @hidenyan34: 日産が電気自動車工場を中国に作るのをアメリカが阻止したのが今回のゴーン逮捕。ＩＲは日本に五か所、それぞれに中国人スタッフ一万人の居住地を作る申請付き。第七艦隊維持に必要な日本が中国化しないようアメリカが情報リークしてくれたらしい。https://…,0,2020-01-31T13:57:51.000+08:00,,
西城昭一??????,RT @AndyBankwest: 美国国防部长称中共是头等担忧，美国远征打击群加入第七舰队， 中美脱钩又一个重要理由    耿炎木兰谈 2020/02/17  youtu.be/Vs7sco4LEGQ via @YouTube https://t.co/NyOO34p2…,0,2020-02-17T13:05:25.000+08:00,,
破产倒闭遣散工作组,RT @AndyBankwest: 美国国防部长称中共是头等担忧，美国远征打击群加入第七舰队， 中美脱钩又一个重要理由    耿炎木兰谈 2020/02/17  youtu.be/Vs7sco4LEGQ via @YouTube https://t.co/NyOO34p2…,0,2020-02-17T11:56:13.000+08:00,,
paopao,RT @nursmil: 震懾中國！美軍公開神盾艦通過台海畫面 news.ltn.com.tw/news/world/bre… 中國軍機2月9日、10日連續兩天干擾我外圍空域，美軍亦迅速回應，除連續數日派機接近我國外圍空域，美軍艦15日也現蹤台海。美軍第七艦隊隨後證實通過台海的是裝設神盾戰鬥系…,0,2020-02-17T12:55:32.000+08:00,,
XL,RT @AndyBankwest: 美国国防部长称中共是头等担忧，美国远征打击群加入第七舰队， 中美脱钩又一个重要理由    耿炎木兰谈 2020/02/17  youtu.be/Vs7sco4LEGQ via @YouTube https://t.co/NyOO34p2…,0,2020-02-17T12:27:17.000+08:00,,
劉師傅,RT @AndyBankwest: 美国国防部长称中共是头等担忧，美国远征打击群加入第七舰队， 中美脱钩又一个重要理由    耿炎木兰谈 2020/02/17  youtu.be/Vs7sco4LEGQ via @YouTube https://t.co/NyOO34p2…,0,2020-02-17T12:50:31.000+08:00,,
liren191205,RT @AndyBankwest: 美国国防部长称中共是头等担忧，美国远征打击群加入第七舰队， 中美脱钩又一个重要理由    耿炎木兰谈 2020/02/17  youtu.be/Vs7sco4LEGQ via @YouTube https://t.co/NyOO34p2…,0,2020-02-17T12:01:46.000+08:00,,
盘古开天霹雳年,RT @Mulan2020: 罗斯福号航母战斗群与美国远征打击群在第七舰队海域部署进行联合军演   gnews.org/zh-hans/115195/ via @Gnews202064,0,2020-02-22T06:09:50.000+08:00,,
パン,RT @securitarian: イージスアショアは、海上自衛隊だけでなく、BMD任務に張り付けになっている米海軍第七艦隊のイージス艦も他の任務に振り向けられる。対北朝鮮メインのアセットではあるけれど、間接的には対中国にも貢献する。,0,2020-02-24T20:57:34.000+08:00,,
？,@VOAChinese 问题来了是第七舰队重要还是台湾重要？ ,0,2020-02-25T23:41:28.000+08:00,,
margotanako,藤原?パレ?ラエルにロケット８０発、第七艦隊?全員検査、韓国?消毒の為国会閉鎖。パレはコロナの犯人がネタと考えて中の仇… ポスト米英時代 https://t.co/ZQjIMlihsk,0,2020-02-25T09:12:42.000+08:00,,
worldedit,@AceTaiwan 没有国民党，就没有第七舰队来挡土共，区区台湾海峡你以为拦得住pla？,0,2019-09-30T07:42:55.000+08:00,,
约拿坦,@DCyo1tzQksjUIqk @Joy27944355 @iingwen 接着说啊，投票武统，然后你全家就上登陆舰去给第七舰队当靶子了。?,0,2019-11-06T12:02:23.000+08:00,,
天地人★アルデバラン★星花愛,目的は、お金儲け、しかも、自国の税金を使った軍事増強。軍需産業喜ばす為に脅威がなければならないというのが真意ですから、危険なのはお前さんだよと云いたくなります。とりあえず、アジアなので、中国に関して次のスライド。 ? ? 第七艦隊… https://t.co/dh8Aa4bGCv,1,2019-11-07T11:06:33.000+08:00,,
北京摄影老顽童??,@HK1940816666 @fangshimin 补充： 1，坚决不用自来水管里的水，因为这些水来自中共新丰水库。 2，去各个通往深圳及澳门的口岸昼夜把守，禁止中共旅游团进入香港。 3，禁止中共高铁进入香港，最好整两个卧轨献身的。 4，把驻港部队赶出香港，香港应该自己把守，或者花钱请第七舰队，据说今年川普把韩国和日本的保护费提高了5倍。,0,2019-11-10T22:01:55.000+08:00,,
ちるそないと324,RT @watanabeatushi: 中国海軍にアジア最大級の055型駆逐艦「南昌」が就役、排水量1万トン超…空母護衛に配備！（2020 1 14） youtu.be/qRLc6AtEatI @YouTube中国海軍の増強には海自も警戒すべきだが、海自は米第七艦隊との共…,0,2020-01-14T20:31:00.000+08:00,,
贴地飞行,说了这么多，就是推演中共有无可能武统台湾，中共海空军单独打台湾一个对手肯定躺赢，如果加上日本，战果就很难说；要再加上美第七舰队则台湾躺羸。所以才出现用中程导弹饱和攻击台湾的说法，这取决于庆丰帝的决心和胆量。在目前美国经济军事力量一骑绝尘的情况下，包帝未毕敢。,0,2020-01-12T16:11:35.000+08:00,,
塘原豊和（とと）,RT @watanabeatushi: 中国海軍にアジア最大級の055型駆逐艦「南昌」が就役、排水量1万トン超…空母護衛に配備！（2020 1 14） https://t.co/ypBWzVGWyY @YouTube中国海軍の増強には海自も警戒すべきだが、海自は米第七艦隊との共…,23,2020-01-14T16:38:05.000+08:00,,
ヒロ二世,RT @watanabeatushi: 中国海軍にアジア最大級の055型駆逐艦「南昌」が就役、排水量1万トン超…空母護衛に配備！（2020 1 14） https://t.co/ypBWzVGWyY @YouTube中国海軍の増強には海自も警戒すべきだが、海自は米第七艦隊との共…,23,2020-01-14T16:07:29.000+08:00,,
繁花?,RT @adibaozou: 1955年2月8日-24日浙江台州列岛大陈岛28000名居民大迁移到台湾。 由美国第七舰队护航全部大撤退到台湾，大陈岛居民-义无反顾、摧家毀舍，选择追随中华民国与留守的国军迁台。被称为-大陈义胞 。 ,0,2020-01-19T18:26:52.000+08:00,,
